@relation netflix_Alg

@attribute Janner1 numeric
@attribute Janner2 numeric
@attribute Janner3 numeric
@attribute Country1 numeric
@attribute Country2 numeric
@attribute Main_Acter numeric
@attribute Director1 numeric
@attribute Director2 numeric
@attribute release_year numeric
@attribute rating numeric
@attribute duration[Seasons/Min] numeric

@data
6,?,?,4,?,12,2630,?,68,1,84
4,11,?,4,?,558,2559,?,59,2,96
7,2,10,6,?,2542,1725,?,70,1,117
13,7,11,31,12,2543,2549,?,70,2,106
4,2,10,6,?,2544,3157,?,69,2,124
2,28,18,4,?,2545,2994,?,65,1,113
25,?,33,4,?,2546,1213,?,70,1,1
1,?,22,22,?,2547,1388,?,68,2,1
9,1,27,10,?,2548,2386,3373,68,1,2
2,35,?,4,30,712,470,?,60,1,97
20,?,?,4,?,2549,804,?,71,1,64
2,10,35,6,?,2524,2907,?,68,2,94
4,?,?,26,4,1099,255,?,61,2,99
16,12,?,37,?,2550,294,?,33,2,1
12,23,?,12,4,2551,962,3419,49,1,1
4,21,13,37,?,2552,962,3483,71,1,107
5,15,1,10,?,12,673,?,72,3,1
7,10,?,5,?,544,2538,3466,67,1,102
7,2,10,6,?,2553,968,?,70,3,125
7,10,?,6,?,559,2339,?,57,2,161
7,2,10,49,?,2554,1597,?,70,1,116
4,21,11,37,?,771,1952,?,69,3,106
12,23,22,4,?,2555,2396,?,71,2,2
2,10,?,6,?,238,3046,?,63,2,131
2,10,?,2,?,2556,1665,3508,69,2,102
2,10,35,34,?,403,417,3485,63,2,103
7,35,?,4,?,2557,2589,?,59,2,104
1,27,34,24,?,2558,506,?,71,1,1
30,23,22,4,?,1404,2544,?,68,3,1
1,22,?,11,?,2559,1129,?,68,3,1
2,28,10,6,?,2560,1591,?,71,1,109
6,?,?,33,4,12,1886,?,69,1,96
1,23,22,1,?,2561,2713,?,71,3,1
12,?,?,19,21,12,765,?,68,2,2
19,23,?,4,?,12,3056,?,70,3,1
20,?,?,4,?,2562,3141,?,69,2,61
13,?,?,6,4,2563,2119,?,71,1,92
13,7,?,4,6,2564,149,?,71,1,90
6,?,?,4,?,2565,3032,?,68,2,91
1,23,?,11,?,2566,2428,?,70,3,2
9,30,22,21,?,2567,2201,?,56,3,1
22,?,?,12,?,2568,2402,?,71,3,1
6,?,?,4,?,12,3074,?,69,2,50
6,2,10,21,?,2569,1062,?,68,2,87
7,2,10,19,52,2570,716,?,70,2,94
2,?,10,1,?,2571,2755,?,70,2,133
2,?,10,1,?,2571,2599,?,71,1,97
13,6,?,4,?,2572,868,?,69,3,53
6,?,?,4,?,2573,1087,?,70,3,113
6,?,?,4,?,2574,1922,?,69,3,53
6,?,?,4,?,2574,805,3420,69,2,54
6,?,?,4,?,2572,2596,3498,69,3,53
6,?,?,4,?,2572,2493,?,69,3,54
6,?,?,4,?,2575,3185,?,70,3,113
6,?,?,4,?,12,2558,?,69,3,53
6,?,?,4,?,2576,2907,?,69,3,53
6,?,?,4,?,2575,1967,?,70,2,53
6,?,?,4,?,12,1397,?,69,2,54
6,?,?,4,?,2572,2371,?,69,3,54
6,?,?,4,?,2572,3001,?,69,2,52
6,?,?,4,?,2572,1866,?,69,3,54
6,?,?,4,?,2577,1053,?,69,3,54
6,?,?,4,?,2575,3118,?,70,2,53
6,?,?,4,?,2575,1332,?,69,2,53
6,?,?,4,?,12,455,3310,70,2,53
6,?,?,4,?,12,1934,?,70,2,113
8,?,?,4,?,2578,1644,?,64,3,53
15,1,?,19,?,12,977,?,70,3,1
2,?,?,4,?,2144,3229,?,47,2,102
6,29,?,4,?,2579,497,?,68,2,114
2,?,?,21,12,2580,2083,135,61,2,99
5,1,26,32,?,2581,1308,?,71,3,1
5,1,22,26,?,2582,2565,?,68,2,1
15,1,34,10,?,12,996,?,70,3,1
6,10,?,38,?,12,1527,?,64,2,55
6,10,29,16,?,12,2360,?,67,3,91
16,5,?,37,?,917,2360,?,63,3,1
23,22,?,4,?,2583,1224,?,67,3,7
9,5,15,21,?,12,2231,?,68,1,1
2,28,10,27,26,2584,1892,?,65,2,117
2,28,10,27,26,2584,371,?,65,2,124
2,10,?,1,?,2585,2612,?,68,2,102
6,10,29,21,?,2586,2568,3517,68,3,122
7,2,28,4,?,1849,2865,?,66,2,84
6,10,?,19,68,1012,1474,?,61,3,84
4,11,?,30,?,2587,2583,?,70,2,120
1,22,?,11,45,2588,3114,?,69,3,2
4,24,7,4,?,2589,1454,3416,13,3,127
4,7,?,4,?,2590,1888,?,59,2,122
4,7,?,4,?,2590,3069,?,56,2,125
5,1,22,23,?,2591,2020,?,69,3,1
9,12,?,4,46,2592,1948,?,67,1,4
12,23,?,21,3,2593,3180,?,69,2,1
8,?,?,10,?,2593,2334,?,70,1,23
8,?,?,10,?,2593,1774,1718,70,1,23
7,10,?,6,?,2594,1774,1718,70,2,121
19,?,?,4,?,2595,1774,1718,67,1,3
7,10,?,14,?,1498,3220,?,67,1,107
1,30,23,32,?,1047,1633,3316,63,2,1
4,?,?,4,?,2596,2296,?,68,1,91
4,7,10,26,?,2597,145,?,68,1,89
23,22,?,30,?,2598,1965,?,69,3,7
12,23,?,19,?,2599,3193,?,69,3,1
4,7,10,6,?,386,1079,?,47,2,154
1,30,23,8,?,2600,2216,?,70,3,1
7,3,10,8,?,2601,591,?,61,3,94
1,?,30,22,?,196,250,?,67,3,1
7,3,10,8,?,2601,2248,?,63,1,103
7,3,10,8,?,2601,869,?,64,3,103
7,3,10,10,?,12,1837,?,67,3,106
7,2,10,6,?,205,516,?,64,3,129
12,26,33,12,?,2602,1424,?,66,1,2
7,10,29,6,?,2603,987,?,71,3,157
7,10,29,6,?,2603,3066,?,71,1,146
7,10,29,6,?,2603,1191,?,71,1,146
20,?,?,4,?,581,1877,?,69,3,102
7,10,?,13,?,2604,2056,?,71,1,109
7,10,35,9,?,12,786,?,68,1,110
4,7,2,22,4,2605,786,?,69,3,121
6,?,?,4,?,12,389,?,69,2,102
6,10,?,1,?,2606,2912,?,70,3,96
1,23,22,4,?,2607,548,?,67,3,1
15,?,?,4,?,2608,1218,3371,65,3,1
12,?,?,19,?,2609,3030,?,70,3,1
2,28,10,27,1,2610,2868,3336,66,2,82
4,?,?,4,?,114,1725,3395,65,2,119
7,2,10,6,?,386,380,?,59,2,169
7,10,35,15,?,2611,935,?,64,1,97
2,10,35,65,?,2612,579,?,69,3,116
1,22,?,32,?,2613,3173,?,70,3,1
30,23,22,4,?,2614,1973,3545,71,3,2
2,10,?,16,?,2615,2857,?,70,3,100
4,10,?,23,?,627,2087,?,35,1,89
6,?,?,1,6,2616,2266,?,69,3,92
2,10,?,6,?,2617,2359,?,68,3,107
4,7,10,23,?,694,3033,?,62,1,95
2,28,10,6,26,1067,1953,?,70,3,101
6,29,?,10,?,12,1250,?,70,1,78
6,29,?,10,?,2618,1433,?,70,1,79
6,29,?,10,?,2619,403,?,70,1,86
6,29,?,10,?,2620,2101,?,70,1,70
6,29,?,10,?,2621,141,?,70,1,66
6,29,?,10,?,12,612,?,70,1,73
6,29,?,10,?,2622,1327,?,70,1,83
6,29,?,10,?,12,1813,?,70,1,72
22,33,?,4,?,2623,2534,?,70,3,7
1,23,33,31,?,2624,1416,?,71,3,1
2,10,29,6,?,422,1878,?,62,3,133
2,10,29,6,?,205,2391,?,65,1,142
4,24,10,16,4,2625,2795,?,20,3,166
4,7,2,6,?,386,2347,?,53,2,160
7,2,10,6,?,232,517,?,66,1,135
2,10,35,8,?,397,1761,?,68,2,135
2,35,?,4,21,2626,807,?,63,2,107
23,?,?,4,?,2627,1618,?,71,3,3
6,29,?,4,?,2628,119,?,65,1,92
6,10,29,6,?,2629,1999,?,69,3,87
6,17,?,4,?,2630,2482,3512,68,2,70
7,?,?,12,?,2631,571,?,50,2,31
2,?,?,4,?,735,2987,?,70,2,92
6,?,?,4,?,12,488,?,69,2,89
1,?,30,22,?,2632,2619,3398,68,1,1
2,10,29,6,?,2633,2142,?,68,1,93
6,?,?,4,?,12,2850,?,69,2,95
1,?,30,22,?,2634,1457,?,71,3,1
15,?,?,4,?,441,1011,?,70,3,1
1,30,22,10,?,912,1080,3303,68,1,1
16,5,1,37,?,2635,1728,?,67,3,1
31,28,18,27,19,644,2544,?,65,1,90
18,?,?,4,?,2636,984,?,70,1,88
6,10,?,30,92,2637,2103,?,67,3,76
13,7,?,4,?,2293,1649,?,58,1,86
7,28,29,4,?,1069,2778,?,68,3,84
4,10,?,1,?,2638,1492,?,67,1,99
4,2,10,22,?,2639,1058,?,68,2,111
9,27,?,21,?,2640,1150,3458,68,2,1
4,10,?,31,23,2641,202,?,68,2,124
1,?,30,22,?,2642,121,?,64,3,1
4,10,?,31,90,2643,597,?,70,2,139
7,2,28,4,?,2644,1504,?,68,1,91
4,10,?,23,?,2645,2886,?,36,2,86
6,?,?,4,?,44,990,?,71,3,61
23,22,?,4,?,2646,797,?,71,3,7
2,10,11,14,43,1760,1110,?,69,1,95
5,1,22,10,?,2647,1077,?,70,2,1
4,7,10,5,?,1192,1789,?,57,3,104
15,?,?,4,?,12,741,?,70,3,3
7,2,10,10,?,2648,2140,?,69,1,122
12,?,?,19,?,12,677,?,63,3,1
1,22,?,19,?,2649,2317,?,71,1,1
7,2,28,4,?,610,765,?,68,2,97
7,?,?,21,4,12,1204,3489,71,1,101
2,28,10,30,35,2650,513,?,69,2,96
2,10,18,6,?,2651,362,?,71,3,103
2,10,?,6,?,2652,536,?,66,3,88
6,10,?,21,?,2653,2504,?,71,2,93
7,2,28,4,?,347,1441,?,63,2,90
7,2,10,14,?,2654,2394,?,68,2,92
15,?,?,4,21,218,919,?,71,3,1
6,?,?,21,?,218,1692,?,71,3,63
7,2,10,31,?,2655,3172,?,69,2,103
2,35,?,4,?,2526,991,?,69,2,103
16,30,?,37,?,1436,1105,?,58,3,1
6,?,?,4,?,12,2875,?,70,1,35
6,10,?,10,?,12,2444,3282,69,2,85
27,?,?,30,?,12,851,?,67,3,3
30,26,22,4,?,2656,614,?,68,3,2
4,2,?,21,4,1320,2225,?,70,2,122
4,?,?,21,?,2657,3021,?,70,1,102
2,28,?,4,?,2271,81,?,70,2,110
4,7,10,8,?,2658,1520,?,69,2,100
7,2,10,6,?,232,2536,?,60,3,118
5,22,?,4,?,370,3187,3563,70,3,2
3,10,?,21,8,2659,1015,?,58,1,105
7,28,10,6,?,2660,1015,?,67,1,117
12,23,?,4,?,2661,1459,?,68,1,1
2,35,?,4,?,2662,1213,?,59,2,126
4,2,10,6,?,590,2934,?,62,3,129
12,23,?,10,?,12,2689,?,69,1,1
2,10,?,6,?,179,2814,?,69,1,89
9,12,?,21,?,2663,2757,?,69,2,1
5,1,34,43,?,2664,2351,?,64,3,1
6,10,?,57,43,12,1267,?,59,2,82
13,?,?,19,77,2665,1943,?,71,2,71
5,23,?,30,?,2666,1695,?,68,1,1
6,10,?,48,?,12,3010,?,69,1,74
12,23,?,4,37,2667,1343,?,66,1,2
8,?,?,10,?,2667,2216,?,68,1,44
2,10,35,6,?,205,1709,?,70,3,130
1,30,22,10,?,2668,2266,?,67,1,1
7,2,28,4,?,962,2906,?,71,2,89
2,10,35,6,?,386,665,?,57,3,134
7,2,10,6,93,2669,2872,?,70,1,82
4,10,?,8,?,2670,1530,?,59,1,82
4,2,?,4,?,2671,3182,3319,54,3,98
2,?,?,4,?,1158,3074,?,68,1,96
2,10,?,23,?,2672,301,?,40,2,108
6,10,17,21,?,12,701,?,67,3,91
2,10,35,14,?,2673,3038,?,67,3,163
4,2,10,6,?,2674,1265,?,69,2,125
2,10,18,22,?,2675,2113,3474,68,1,137
18,?,?,4,?,2676,1292,?,54,2,112
2,10,11,2,14,1628,1753,?,58,3,119
13,7,?,12,?,2677,1740,?,66,3,87
7,2,10,6,?,2678,2832,?,52,1,137
2,28,35,12,?,2679,2581,?,70,1,89
12,?,?,10,?,2680,1755,?,70,3,1
1,34,23,14,?,2681,977,?,70,3,3
4,2,10,19,?,2682,2968,?,71,1,94
2,28,10,1,?,2683,918,?,70,3,111
23,?,?,4,?,2684,1550,?,70,2,1
2,28,?,4,?,2685,966,?,70,3,74
9,5,1,21,?,2686,479,3339,68,2,1
3,18,?,4,?,2687,754,?,59,2,86
3,10,18,4,19,2688,2068,?,70,2,93
15,?,?,12,?,12,405,3264,68,2,2
6,10,29,14,?,12,740,?,71,2,106
2,10,35,6,?,386,1650,?,49,3,187
2,28,10,6,?,2689,663,3494,69,2,109
3,10,?,29,?,2690,970,?,70,2,116
24,31,6,4,?,12,2573,?,42,3,77
2,28,10,19,?,2691,2404,?,71,1,84
20,?,?,22,?,2692,1326,3445,71,1,63
23,?,?,4,?,2693,921,?,67,3,7
2,10,?,6,?,182,1958,?,70,3,124
7,?,?,21,?,2694,1353,?,41,3,72
1,?,23,10,?,2695,685,?,69,2,1
7,?,?,4,?,2696,2237,?,70,2,33
1,30,34,43,4,2697,1633,3450,55,3,1
4,2,10,54,?,2698,396,?,70,3,115
2,10,17,6,?,650,2271,2977,63,2,140
6,?,?,4,?,12,994,?,69,1,68
6,10,?,2,?,1200,702,?,71,2,90
7,?,?,21,?,2699,2635,?,71,2,94
23,?,?,10,?,1577,1310,?,71,3,5
4,?,?,4,?,1778,990,?,44,2,117
7,10,35,5,?,2700,594,?,66,2,105
20,?,?,4,?,2380,1631,?,69,2,66
20,?,?,4,?,2380,2213,?,68,2,66
4,7,?,4,?,1955,2582,?,61,1,91
9,15,1,21,?,2701,2265,?,69,3,1
2,10,?,6,?,2702,1864,?,68,1,104
27,?,?,4,?,2703,2570,?,62,3,1
7,28,10,9,?,2704,1710,?,70,3,110
7,10,?,6,?,176,311,?,61,1,114
7,2,28,6,4,2705,2176,?,68,2,73
9,5,1,21,?,2706,895,?,71,3,5
1,22,?,42,?,2707,1732,?,70,3,1
6,10,17,26,?,2708,2019,?,67,1,85
7,3,10,8,?,2498,2614,?,65,3,112
7,2,28,6,?,2709,489,?,62,3,109
13,7,31,4,?,2710,3126,?,68,2,90
32,12,23,4,?,2710,193,?,42,3,5
8,?,?,4,?,2710,1049,?,40,2,48
7,2,10,31,?,2711,2355,?,71,2,98
7,10,?,5,?,251,2961,?,66,2,134
2,10,?,54,?,973,81,?,68,2,95
7,2,10,43,2,2712,2373,?,70,1,89
13,7,35,21,4,2144,2658,?,58,2,89
22,25,?,46,21,607,2932,?,68,3,3
9,23,?,21,?,2713,582,?,70,3,5
2,?,?,4,14,2714,2359,?,68,1,108
7,2,35,4,?,2715,1423,?,69,1,92
6,10,?,39,?,12,779,?,69,2,76
2,10,18,24,14,2716,3237,?,70,3,104
6,?,?,12,?,2717,2122,?,69,2,72
18,?,?,4,?,1492,2308,?,59,1,109
5,1,22,26,?,2718,808,?,70,3,1
6,?,?,4,?,12,3196,?,70,3,26
5,26,22,4,?,2719,2438,?,68,3,5
5,1,22,10,?,2720,449,?,67,3,1
1,?,22,22,?,2721,2963,?,71,3,1
2,10,18,19,26,764,420,?,68,1,105
6,?,?,4,?,2722,2883,?,68,2,92
13,7,?,4,30,2723,1472,?,70,2,95
4,7,2,6,?,1922,2111,?,71,3,170
4,7,2,6,?,1922,679,?,71,1,170
13,7,?,26,?,2724,2131,?,68,2,82
2,10,18,10,?,1866,1506,?,70,1,108
4,10,?,6,?,183,3193,3400,67,1,129
4,2,10,19,52,2725,1777,?,67,2,85
24,2,?,4,?,903,1694,3284,45,3,126
7,2,10,6,?,386,3018,?,52,2,159
10,35,?,6,?,2726,2724,?,67,1,118
3,10,?,8,?,912,1163,?,61,2,125
7,10,35,9,?,2330,1768,?,64,1,112
2,28,10,6,?,2727,105,?,69,2,96
2,28,10,43,?,2728,596,3309,69,1,108
35,?,?,4,?,2729,890,?,70,1,81
2,28,10,6,?,2730,1974,?,70,2,90
1,26,33,10,?,2731,1974,?,71,2,1
2,28,10,6,?,2732,2684,?,69,3,92
1,22,?,30,?,2733,2756,?,70,3,1
2,10,?,6,?,2508,1923,3291,68,3,130
12,23,?,4,?,2734,1535,?,71,2,3
2,28,10,29,35,2735,2847,?,70,2,124
14,?,?,4,?,12,2894,?,6,1,1
14,?,?,10,?,12,2942,?,1,1,1
2,10,29,6,?,345,2852,?,54,2,127
3,10,18,6,?,1520,870,3348,66,3,102
2,10,?,24,?,2736,1519,?,50,2,81
12,?,?,19,21,2737,2136,?,68,1,1
7,2,10,6,?,68,1947,?,66,3,146
2,28,10,19,?,2738,401,?,70,2,133
13,7,11,14,21,2739,2029,?,61,1,91
9,15,?,21,?,218,3120,?,68,3,1
9,15,1,21,?,218,1305,?,58,1,1
2,10,?,19,52,159,2745,?,68,1,108
4,10,?,6,?,178,1305,?,64,1,162
2,?,?,4,?,756,2436,1275,32,3,149
6,10,?,12,4,12,1908,1031,70,2,92
12,34,?,14,21,1004,2817,?,69,3,4
8,?,?,10,?,1004,1712,?,67,1,19
8,?,?,14,?,1004,2383,?,60,1,25
8,?,?,10,?,1004,2560,?,67,1,22
8,?,?,4,?,1004,1305,?,67,1,40
8,?,?,10,?,1004,1307,?,66,1,22
8,?,?,10,?,12,1307,?,68,1,24
4,?,?,19,4,565,2606,?,71,1,87
21,13,?,37,?,2740,1399,?,69,2,97
21,13,?,10,?,2741,528,?,70,2,98
16,12,?,37,?,2742,521,?,71,3,2
16,12,?,37,?,2743,1667,?,52,3,1
4,10,?,4,26,12,3169,?,71,2,119
12,22,?,12,?,165,105,?,70,2,2
7,10,29,6,?,2744,700,?,65,1,122
6,?,10,68,94,2745,2641,?,70,2,96
4,13,7,4,?,2746,1836,?,32,3,114
12,?,?,4,19,2416,29,20,68,2,3
12,?,?,22,?,12,29,20,65,1,2
23,?,?,4,?,1118,2081,?,70,3,8
2,28,35,20,19,81,1024,29,68,2,77
22,?,?,4,?,2747,2081,?,70,3,1
4,2,?,4,?,2748,2226,1024,58,1,98
2,10,35,25,?,2749,2081,?,69,3,102
5,1,?,22,?,2750,2081,?,71,1,1
2,28,?,21,?,2751,2926,?,70,1,90
7,10,?,6,?,1433,2698,?,69,2,128
7,2,10,69,?,2752,721,?,69,1,104
7,28,?,4,?,2753,1340,?,69,1,86
5,1,22,6,?,632,91,?,62,2,1
12,?,?,10,?,2381,3167,?,68,1,1
2,10,?,6,?,2754,2032,?,69,3,124
12,?,?,4,?,2755,2879,?,71,3,1
12,?,?,4,?,2756,2519,?,67,2,1
12,?,?,4,?,2756,400,?,68,2,1
12,?,?,4,?,2757,3176,?,56,2,1
12,?,?,4,19,2758,2670,?,50,3,1
12,?,?,4,?,2759,1486,3299,60,2,1
12,?,?,4,19,2760,2623,?,52,2,1
12,?,?,4,19,2761,2645,?,51,2,1
12,?,?,4,?,2762,483,?,58,2,1
12,?,?,4,?,2763,2645,?,70,2,2
12,?,?,4,28,2764,841,?,55,2,1
12,?,?,4,28,2765,841,?,59,1,1
12,?,?,4,?,2766,99,?,61,3,1
12,?,?,4,28,2767,772,?,57,2,1
12,?,?,4,?,2768,772,?,63,1,1
8,?,?,4,?,2768,2821,?,63,1,24
13,?,?,4,?,2768,2132,?,63,2,46
8,?,?,4,?,2768,1390,?,63,1,24
12,?,?,4,?,2769,1231,?,66,2,1
8,?,?,4,?,2769,1378,3391,66,2,55
12,?,?,4,?,2768,2530,?,64,1,1
13,11,?,4,?,2768,1413,?,64,1,24
8,?,?,4,?,2768,2792,3315,64,1,23
12,?,?,4,?,2770,3199,?,53,2,1
12,?,?,4,19,2771,2989,?,49,1,1
12,?,?,4,33,2772,2414,?,54,2,1
12,?,?,4,19,2773,1158,?,48,2,1
12,?,?,4,?,2769,1337,?,65,1,1
13,?,?,4,?,2769,2422,?,65,1,24
13,?,?,4,?,2769,2195,?,65,1,24
2,28,10,6,68,2774,2098,?,65,2,106
4,2,10,6,?,180,881,?,71,1,117
27,23,25,4,?,2775,567,?,71,1,1
24,6,?,4,?,12,1578,?,2,2,52
10,35,?,6,?,1090,1855,?,65,3,127
6,?,?,4,?,2776,1558,?,67,2,86
1,?,22,22,?,2777,989,1445,62,1,1
1,30,22,10,?,2778,2764,?,70,2,1
2,18,?,4,?,712,782,?,48,3,131
2,10,35,6,?,2779,1659,?,21,1,152
4,10,?,6,?,1163,1166,?,62,1,130
7,10,35,23,?,2780,3045,?,36,1,93
12,23,?,10,?,12,527,?,69,1,2
12,23,?,4,?,2781,54,1053,71,2,2
13,7,?,4,?,2781,1029,?,70,2,29
2,28,?,4,?,2782,1673,?,69,2,97
6,?,?,4,?,12,2943,3538,66,2,100
1,?,23,22,?,2783,1268,?,69,3,1
7,2,28,4,?,2056,2343,?,70,2,124
23,22,?,4,?,2784,3139,?,64,2,6
7,2,10,6,?,2779,78,?,14,2,163
7,35,?,4,?,2785,4,?,70,1,84
5,15,?,4,?,1951,2654,?,63,1,1
12,?,?,4,?,2786,2158,?,69,2,6
1,22,?,8,?,2787,2416,?,69,3,4
6,?,?,12,?,2788,646,?,71,3,83
1,34,23,24,?,2789,415,?,68,3,2
4,7,10,22,?,2790,2318,?,70,1,102
12,?,?,10,?,2791,2050,?,70,1,1
16,1,?,37,?,2792,1528,?,63,3,1
12,?,?,46,?,2793,2950,?,68,3,2
4,2,10,6,?,559,116,?,52,2,165
4,2,10,54,?,2794,2333,3403,70,3,119
24,31,2,4,?,660,124,?,46,3,154
2,10,?,12,6,2795,709,3548,66,3,158
13,7,?,12,?,2796,603,?,68,1,92
13,7,?,12,?,2797,686,?,69,1,93
13,7,29,12,37,2798,324,?,70,1,87
13,7,?,4,?,2797,378,?,70,1,91
10,18,?,6,?,2799,1496,?,69,2,120
4,?,?,21,?,2800,1762,?,64,3,89
13,7,?,4,?,398,915,?,69,1,24
1,30,?,31,?,2801,1436,?,71,3,1
7,2,10,6,?,2216,2962,?,63,3,149
7,2,10,6,?,2216,2315,?,67,3,136
7,10,35,6,?,1859,502,?,58,2,120
1,30,22,6,?,2802,2703,?,66,2,3
2,10,29,6,?,2452,1350,?,38,1,153
7,10,35,6,?,590,2801,?,69,2,120
15,?,?,4,?,12,1778,?,71,3,3
2,10,?,6,?,2803,3249,?,50,1,161
1,22,?,31,?,2804,1294,?,64,1,1
2,10,35,6,?,2805,3077,?,70,3,137
1,30,34,4,?,2806,3094,?,67,2,1
5,22,?,4,?,93,3129,?,70,3,3
7,2,10,6,?,2807,2408,?,66,3,138
1,30,23,32,?,2808,2506,?,61,2,1
2,?,?,4,90,2809,1517,?,67,1,128
5,26,22,4,2,2810,2111,?,70,3,3
1,19,23,10,?,12,1916,?,69,2,1
19,23,?,10,?,2811,1876,?,70,1,1
27,?,?,4,?,2812,1266,?,71,3,4
1,27,?,4,37,2812,1872,?,71,3,1
2,28,10,14,19,2813,2350,?,70,2,125
5,1,22,45,?,2814,133,?,71,3,1
2,17,?,4,?,2815,2477,?,40,3,93
6,29,?,4,?,1311,344,?,70,3,124
13,7,?,4,?,2816,210,?,60,1,98
2,10,18,6,?,422,545,?,62,2,162
1,30,22,10,?,2817,688,?,64,2,1
12,23,?,19,?,2818,542,3263,70,1,1
4,10,29,6,?,183,2284,?,60,2,155
4,10,29,6,?,559,1127,?,65,1,139
13,?,?,4,?,2739,1099,?,61,1,99
2,28,?,4,?,518,2104,?,60,2,113
6,10,17,1,?,12,2139,?,65,1,71
13,7,?,4,?,2819,1101,?,64,2,90
2,10,?,6,?,2820,2607,?,67,3,83
4,2,10,6,?,386,475,?,69,3,143
20,?,?,10,?,2821,756,?,68,1,64
20,?,?,1,?,2822,1141,?,70,2,63
24,2,17,4,?,2324,3002,?,32,3,129
3,10,?,6,?,2823,1026,?,63,1,93
3,10,?,6,?,525,1895,?,66,1,113
2,10,?,6,?,334,1895,?,67,3,117
6,?,?,4,?,12,2291,?,67,2,93
4,7,10,31,?,2028,2265,?,68,1,124
24,2,?,4,?,2824,2277,?,40,3,134
2,10,11,6,?,2825,1016,?,70,3,119
12,?,?,22,12,2826,3210,2012,68,1,1
7,2,28,4,?,2827,3210,?,68,1,92
12,26,22,4,?,2828,1705,?,71,3,1
13,2,17,30,?,1467,2135,3413,68,1,97
2,10,35,6,?,68,862,?,48,2,177
2,10,18,6,?,417,2788,?,66,2,131
15,1,?,6,?,12,3134,?,66,3,1
7,2,10,6,?,650,439,?,70,1,119
7,2,28,6,?,2829,2292,?,26,3,104
5,1,23,30,?,2830,316,?,70,3,5
3,28,10,6,?,2831,368,?,71,1,116
13,7,?,4,?,884,2589,?,70,2,113
20,?,?,4,?,2832,1882,3467,67,1,69
20,?,?,4,?,2832,658,?,67,1,83
6,?,?,4,?,2833,174,3273,70,3,32
2,10,29,6,?,386,602,3386,47,2,142
24,2,10,6,?,2834,1777,?,37,2,178
1,22,?,6,?,2835,2960,3480,64,3,1
2,10,?,3,37,2836,2387,?,70,2,90
7,2,10,6,?,2454,1164,?,57,2,154
4,10,?,12,?,2837,948,?,68,1,100
4,3,10,22,?,954,2908,?,70,2,122
3,10,18,6,?,2838,765,?,62,1,115
2,10,?,6,?,68,1453,?,58,3,159
4,2,10,6,?,183,1110,?,69,1,153
2,10,29,29,?,2839,1240,?,69,1,126
15,?,?,4,?,2840,56,?,70,3,1
6,?,?,4,?,12,1912,?,68,1,88
3,28,18,4,?,2841,3017,?,71,1,86
3,10,?,12,?,2842,2218,?,69,1,104
20,?,?,4,?,1429,402,?,71,2,59
1,30,22,6,?,2843,2824,?,67,2,1
1,22,?,37,?,2844,1008,?,69,1,1
1,27,30,37,?,2845,718,?,70,2,1
2,10,?,15,?,2846,525,?,63,1,99
7,10,35,6,?,1697,619,?,63,1,144
7,10,35,2,?,1203,2862,?,71,1,98
6,?,?,21,?,2847,778,?,60,2,46
6,?,?,21,?,12,1362,?,62,1,46
23,?,?,4,?,2848,1085,?,69,2,2
1,30,22,10,?,466,1000,?,67,1,1
24,2,?,4,?,2849,310,?,9,3,111
1,30,34,2,?,2850,2497,?,56,3,1
1,22,?,46,?,2851,71,?,68,3,2
2,18,?,4,?,2852,590,?,68,1,101
12,?,?,12,?,2853,341,?,70,1,2
2,?,?,12,?,2854,2515,?,70,1,73
16,?,?,37,?,2855,2880,3491,70,3,1
6,?,?,4,?,12,74,?,70,2,90
5,22,?,4,?,2856,2821,?,68,3,4
3,?,?,30,?,2857,3083,?,68,1,81
4,31,?,4,?,2858,149,?,36,2,114
2,10,?,6,?,2859,422,?,69,2,112
6,10,?,21,?,2860,2865,?,69,2,80
26,23,33,4,?,2861,2037,?,67,3,13
1,30,23,32,?,1286,784,?,68,3,1
6,?,?,10,?,640,800,?,68,1,24
4,2,10,15,?,2862,1181,?,67,1,100
29,20,?,4,?,2863,3067,?,68,1,62
9,15,1,21,?,2864,1785,?,69,1,2
15,1,?,6,?,12,2585,?,70,3,1
2,10,35,6,?,2865,2495,?,64,1,116
22,?,?,4,?,2866,1522,?,69,3,4
6,29,?,4,?,913,1946,3516,64,2,96
6,29,?,4,?,12,1102,?,71,2,49
6,29,?,10,?,12,1676,3425,71,3,65
6,29,?,10,?,12,2662,?,71,2,84
6,29,?,10,?,12,431,3321,71,2,71
6,29,?,4,?,2867,1725,?,71,2,74
6,29,?,4,?,12,2631,2544,70,2,59
6,29,?,10,?,12,345,?,70,2,59
6,29,?,4,?,12,1365,?,70,2,57
4,7,10,54,?,2868,1072,?,67,1,88
4,2,?,12,2,2869,2546,3550,67,3,95
1,?,30,10,?,2870,1151,3463,67,3,1
1,?,30,22,?,2871,327,?,66,3,1
1,?,30,22,?,2872,1896,?,64,3,1
5,23,22,12,?,2873,2748,?,66,3,6
9,1,22,21,?,2874,2216,?,70,2,1
4,3,11,26,19,2875,829,?,62,1,97
6,29,?,4,?,2876,2324,?,69,3,97
9,1,25,21,?,2877,2030,?,67,1,1
6,?,?,4,?,2878,183,?,68,2,94
7,28,?,4,?,2879,887,?,67,1,105
6,17,?,4,?,12,421,?,69,2,28
